FileName,Class_Label,Primary_Manufacturing_Label,Density_g_cc,Ultimate_Tensile_Strength_Average_MPa,Melting_Point_C
socket_head_screws_0187.stl_128.binvox,8,2,-1.471396116,-1.193924955,-1.327695233
socket_head_screws_0188.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0189.stl_128.binvox,8,0,0.727851112,0.288252537,0.652002265
socket_head_screws_0190.stl_128.binvox,8,0,-0.928129688,0.824713817,-0.811165023
socket_head_screws_0191.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0192.stl_128.binvox,8,0,-0.371772502,-0.101901122,1.576531046
socket_head_screws_0193.stl_128.binvox,8,2,-1.373215436,-0.849695633,-1.080484276
socket_head_screws_0194.stl_128.binvox,8,0,0.721305733,0.430496058,0.652002265
socket_head_screws_0195.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0196.stl_128.binvox,8,0,1.038756598,-0.463606076,-0.053453391
socket_head_screws_0197.stl_128.binvox,8,0,0.770396073,1.019790646,0.983626719
socket_head_screws_0198.stl_128.binvox,8,0,0.727851112,0.694662598,0.652002265
socket_head_screws_0199.stl_128.binvox,8,0,0.93075785,-0.126285725,0.008851809
socket_head_screws_0200.stl_128.binvox,8,0,0.721305733,0.430496058,0.652002265
socket_head_screws_0201.stl_128.binvox,8,0,1.051192817,0.601188284,0.842937557
socket_head_screws_0202.stl_128.binvox,8,0,0.727851112,0.288252537,0.652002265
socket_head_screws_0203.stl_128.binvox,8,0,-0.937947756,-0.744029018,-0.760918893
